This is a list of accession numbers for annual reprots on Edgar
Name: 3M Company ; Ticker: MMM ; CIK: 66740
YEAR 2011 ; ACN 0001104659-12-085141
YEAR 2010 ; ACN 0001104659-11-070659
YEAR 2009 ; ACN 0001104659-10-063729
YEAR 2008 ; ACN 0001104659-09-070245
YEAR 2007 ; ACN 0001104659-08-078222
YEAR 2006 ; ACN 0001104659-07-090982
YEAR 2006 ; ACN 0001104659-07-002276
YEAR 2005 ; ACN 0001104659-06-002096
YEAR 2004 ; ACN 0001104659-05-001285
YEAR 2003 ; ACN 0001047469-04-001632
YEAR 2002 ; ACN 0001047469-03-002563
YEAR 2001 ; ACN 0000912057-02-002668
YEAR 2000 ; ACN 0000912057-01-002984
YEAR 1999 ; ACN 0000912057-00-002891
YEAR 1998 ; ACN 0000048465-99-000004
YEAR 1997 ; ACN 0000048465-98-000002
YEAR 1996 ; ACN 0000048465-97-000004
YEAR 1995 ; ACN 0000048465-96-000003
YEAR 1994 ; ACN 0000048465-95-000008
Name: Hornbeck Offshore Services, Inc. ; Ticker: HOS ; CIK: 1131227
YEAR 2013 ; ACN 0001445305-14-000785
YEAR 2012 ; ACN 0001193125-13-084181
YEAR 2011 ; ACN 0001193125-12-089201
YEAR 2010 ; ACN 0001193125-11-068578
YEAR 2009 ; ACN 0001193125-10-044849
YEAR 2008 ; ACN 0001193125-09-042737
YEAR 2007 ; ACN 0001193125-08-043868
YEAR 2006 ; ACN 0001193125-07-044550
YEAR 2005 ; ACN 0001193125-06-056636
YEAR 2004 ; ACN 0001193125-05-048065
YEAR 2003 ; ACN 0001193125-04-038184
YEAR 2002 ; ACN 0000950129-03-001751
YEAR 2001 ; ACN 0000950129-02-001672
Name: Hospira, Inc. ; Ticker: HSP ; CIK: 1274057
YEAR 2013 ; ACN 0001274057-14-000008
YEAR 2012 ; ACN 0001274057-13-000006
YEAR 2011 ; ACN 0001047469-12-000943
YEAR 2010 ; ACN 0001047469-11-000972
YEAR 2009 ; ACN 0001047469-10-000976
YEAR 2008 ; ACN 0001047469-09-001817
YEAR 2007 ; ACN 0001047469-08-001941
YEAR 2006 ; ACN 0001104659-07-014947
YEAR 2005 ; ACN 0001047469-06-003426
YEAR 2004 ; ACN 0001047469-05-007312
Name: Hospitality Properties Trust ; Ticker: HPT ; CIK: 945394
YEAR 2013 ; ACN 0001047469-14-001548
YEAR 2012 ; ACN 0001047469-13-002026
YEAR 2011 ; ACN 0001047469-12-001875
YEAR 2010 ; ACN 0001047469-11-001124
YEAR 2009 ; ACN 0001047469-10-001235
YEAR 2008 ; ACN 0001047469-09-002135
YEAR 2007 ; ACN 0001104659-08-013820
YEAR 2006 ; ACN 0001104659-07-015096
YEAR 2005 ; ACN 0001104659-06-016258
YEAR 2004 ; ACN 0001104659-05-010537
YEAR 2003 ; ACN 0001104659-04-007286
YEAR 2002 ; ACN 0001047469-03-011172
YEAR 1998 ; ACN 0000908737-99-000108
YEAR 1997 ; ACN 0000908737-98-000352
YEAR 1996 ; ACN 0000908737-97-000125
YEAR 1995 ; ACN 0000908737-96-000065
Name: Host Hotels & Resorts, Inc. ; Ticker: HST ; CIK: 1070750
YEAR 2013 ; ACN 0000950123-14-002876
YEAR 2012 ; ACN 0001193125-13-073292
YEAR 2011 ; ACN 0001193125-12-072499
YEAR 2010 ; ACN 0001193125-11-045334
YEAR 2009 ; ACN 0001193125-10-044002
YEAR 2008 ; ACN 0001193125-09-040623
YEAR 2007 ; ACN 0001193125-08-037704
YEAR 2006 ; ACN 0001193125-07-040653
YEAR 2005 ; ACN 0001193125-06-051055
YEAR 2004 ; ACN 0001193125-05-039824
YEAR 2003 ; ACN 0001193125-04-033132
YEAR 2002 ; ACN 0000928385-03-000981
YEAR 2001 ; ACN 0000928385-02-001193
YEAR 2000 ; ACN 0000928385-01-000958
YEAR 1999 ; ACN 0000950109-00-000975
YEAR 1998 ; ACN 0000950109-99-001064
Name: Hovnanian Enterprises, Inc. ; Ticker: HOV ; CIK: 357294
YEAR 2012 ; ACN 0001437749-13-016341
YEAR 2011 ; ACN 0001437749-12-013055
YEAR 2010 ; ACN 0001437749-11-009909
YEAR 2009 ; ACN 0000357294-10-000029
YEAR 2008 ; ACN 0000357294-09-000046
YEAR 2007 ; ACN 0001047469-08-013400
YEAR 2006 ; ACN 0001047469-07-010292
YEAR 2006 ; ACN 0001047469-07-000222
YEAR 2005 ; ACN 0001104659-06-001719
YEAR 2004 ; ACN 0001047469-05-000873
YEAR 2003 ; ACN 0000357294-04-000006
YEAR 2002 ; ACN 0000357294-03-000005
YEAR 2001 ; ACN 0000357294-02-000002
YEAR 2000 ; ACN 0000357294-01-500003
YEAR 1999 ; ACN 0000357294-00-000002
YEAR 1998 ; ACN 0000357294-99-000004
YEAR 1997 ; ACN 0000357294-98-000004
YEAR 1996 ; ACN 0000357294-97-000004
YEAR 1995 ; ACN 0000357294-96-000004
YEAR 1994 ; ACN 0000357294-95-000003
YEAR 1993 ; ACN 0000357294-94-000004
Name: The Howard Hughes Corporation ; Ticker: HHC ; CIK: 1498828
YEAR 2013 ; ACN 0001047469-14-001497
YEAR 2012 ; ACN 0001047469-13-001963
YEAR 2011 ; ACN 0001193125-12-089462
YEAR 2010 ; ACN 0001104659-11-019165
Name: Hudson Pacific Properties, Inc. ; Ticker: HPP ; CIK: 1482512
YEAR 2013 ; ACN 0001482512-14-000011
YEAR 2012 ; ACN 0001482512-13-000012
YEAR 2011 ; ACN 0001482512-12-000020
YEAR 2010 ; ACN 0001445305-11-000462
Name: Hugoton Royalty Trust ; Ticker: HGT ; CIK: 862022
YEAR 2013 ; ACN 0001193125-14-100011
YEAR 2012 ; ACN 0001193125-13-098811
YEAR 2011 ; ACN 0001193125-12-089202
YEAR 2010 ; ACN 0001144204-11-010699
YEAR 2009 ; ACN 0001144204-10-009443
YEAR 2008 ; ACN 0001144204-09-010789
YEAR 2007 ; ACN 0001144204-08-011869
YEAR 2006 ; ACN 0001104659-07-015564
YEAR 2005 ; ACN 0001104659-06-017323
YEAR 2004 ; ACN 0001047469-05-006372
YEAR 2003 ; ACN 0001047469-04-007534
YEAR 2002 ; ACN 0001047469-03-011279
Name: Humana Inc. ; Ticker: HUM ; CIK: 49071
YEAR 2013 ; ACN 0001193125-14-058508
YEAR 2012 ; ACN 0001193125-13-069911
YEAR 2011 ; ACN 0001193125-12-076885
YEAR 2010 ; ACN 0001193125-11-039288
YEAR 2009 ; ACN 0001193125-10-035019
YEAR 2008 ; ACN 0001193125-09-034123
YEAR 2007 ; ACN 0001193125-08-037394
YEAR 2006 ; ACN 0001193125-07-038330
YEAR 2005 ; ACN 0001193125-06-045135
YEAR 2004 ; ACN 0001193125-05-040063
YEAR 2003 ; ACN 0001193125-04-035443
YEAR 2002 ; ACN 0000930661-03-001145
YEAR 1999 ; ACN 0000930661-00-000839
YEAR 1997 ; ACN 0000950131-98-002266
YEAR 1996 ; ACN 0000950131-97-002198
YEAR 1993 ; ACN 0000950123-94-000626
Name: Huntington Ingalls Industries, Inc. ; Ticker: HII ; CIK: 1501585
YEAR 2013 ; ACN 0001501585-14-000005
YEAR 2012 ; ACN 0001501585-13-000003
YEAR 2011 ; ACN 0001193125-12-138529
Name: Huntsman Corporation ; Ticker: HUN ; CIK: 1307954
YEAR 2013 ; ACN 0001047469-14-000771
YEAR 2012 ; ACN 0001047469-13-000888
YEAR 2011 ; ACN 0001047469-12-001105
YEAR 2010 ; ACN 0001047469-11-001007
YEAR 2009 ; ACN 0001047469-10-001019
YEAR 2008 ; ACN 0001047469-09-001883
YEAR 2007 ; ACN 0001047469-08-001623
YEAR 2006 ; ACN 0001104659-07-015134
YEAR 2005 ; ACN 0001047469-06-003610
YEAR 2004 ; ACN 0001047469-05-006541
Name: Hyatt Hotels Corporation ; Ticker: H ; CIK: 1468174
YEAR 2013 ; ACN 0001468174-14-000011
YEAR 2012 ; ACN 0001193125-13-055303
YEAR 2011 ; ACN 0001193125-12-065060
YEAR 2010 ; ACN 0001193125-11-038921
YEAR 2009 ; ACN 0001193125-10-040935
Name: IAMGOLD Corporation ; Ticker: IAG ; CIK: 1203464
Name: Icahn Enterprises L.P. ; Ticker: IEP ; CIK: 813762
YEAR 2013 ; ACN 0000813762-14-000014
YEAR 2012 ; ACN 0000813762-13-000018
YEAR 2011 ; ACN 0000813762-12-000008
YEAR 2010 ; ACN 0001144204-11-013351
YEAR 2009 ; ACN 0001144204-10-011285
YEAR 2008 ; ACN 0001144204-09-012134
YEAR 2007 ; ACN 0001144204-08-015862
YEAR 2006 ; ACN 0001144204-07-011271
YEAR 2005 ; ACN 0000950123-06-003289
YEAR 2004 ; ACN 0000950123-05-003242
YEAR 2003 ; ACN 0000950117-04-000986
YEAR 2002 ; ACN 0000950117-03-001233
YEAR 1994 ; ACN 0000897204-95-000029
Name: Idacorp Inc. ; Ticker: IDA ; CIK: 1057877
YEAR 2013 ; ACN 0001057877-14-000036
YEAR 2012 ; ACN 0001057877-13-000040
YEAR 2011 ; ACN 0001057877-12-000044
YEAR 2010 ; ACN 0001057877-11-000047
YEAR 2009 ; ACN 0001057877-10-000022
YEAR 2008 ; ACN 0001057877-09-000032
YEAR 2007 ; ACN 0001057877-08-000038
YEAR 2006 ; ACN 0001057877-07-000038
YEAR 2005 ; ACN 0001057877-06-000035
YEAR 2004 ; ACN 0001057877-05-000043
YEAR 2003 ; ACN 0001057877-04-000036
YEAR 2002 ; ACN 0001057877-03-000012
YEAR 2001 ; ACN 0001057877-02-000005
YEAR 2000 ; ACN 0001057877-01-500004
Name: IDEX Corporation ; Ticker: IEX ; CIK: 832101
YEAR 2013 ; ACN 0001445305-14-000435
YEAR 2012 ; ACN 0001193125-13-069436
YEAR 2011 ; ACN 0001193125-12-078246
YEAR 2010 ; ACN 0000950123-11-018609
YEAR 2009 ; ACN 0000950123-10-019117
YEAR 2008 ; ACN 0000950137-09-001391
YEAR 2007 ; ACN 0000950137-08-003071
YEAR 2006 ; ACN 0000950137-07-003137
YEAR 2005 ; ACN 0000950137-06-002615
YEAR 2004 ; ACN 0000950137-05-002422
YEAR 2003 ; ACN 0000950137-04-001504
YEAR 2002 ; ACN 0000950137-03-001231
YEAR 1994 ; ACN 0000950124-95-000765
Name: IDT Corporation ; Ticker: IDT ; CIK: 1005731
YEAR 2012 ; ACN 0001193125-13-399818
YEAR 2011 ; ACN 0001193125-12-423374
YEAR 2010 ; ACN 0001193125-11-268519
YEAR 2009 ; ACN 0001193125-10-239862
YEAR 2008 ; ACN 0001193125-09-217321
YEAR 2007 ; ACN 0001193125-08-210022
YEAR 2006 ; ACN 0001193125-07-218515
YEAR 2005 ; ACN 0001193125-06-208487
YEAR 2004 ; ACN 0001193125-05-201852
YEAR 2003 ; ACN 0001193125-04-171641
YEAR 2002 ; ACN 0001193125-03-069431
YEAR 2001 ; ACN 0000950130-02-007323
YEAR 2000 ; ACN 0001125282-01-502352
YEAR 1999 ; ACN 0000950130-00-005710
YEAR 1998 ; ACN 0000940180-99-001296
YEAR 1997 ; ACN 0000940180-98-001087
YEAR 1996 ; ACN 0001047469-97-002040
Name: IESI-BFC Ltd. ; Ticker: BIN ; CIK: 1318220
Name: IHS Inc. ; Ticker: IHS ; CIK: 1316360
YEAR 2013 ; ACN 0001316360-14-000008
YEAR 2012 ; ACN 0001316360-13-000019
YEAR 2011 ; ACN 0001316360-12-000024
YEAR 2010 ; ACN 0001193125-11-008432
YEAR 2009 ; ACN 0001193125-10-007348
YEAR 2008 ; ACN 0001047469-09-000349
YEAR 2007 ; ACN 0001047469-08-000523
YEAR 2006 ; ACN 0001104659-07-004148
YEAR 2005 ; ACN 0001047469-06-000766
Name: Illinois Tool Works Inc. ; Ticker: ITW ; CIK: 49826
YEAR 2013 ; ACN 0000049826-14-000022
YEAR 2012 ; ACN 0000049826-13-000007
YEAR 2011 ; ACN 0001193125-12-067004
YEAR 2010 ; ACN 0000950123-11-019620
YEAR 2009 ; ACN 0000950123-10-017817
YEAR 2008 ; ACN 0000950137-09-001368
YEAR 2007 ; ACN 0000950137-08-002954
YEAR 2006 ; ACN 0000950137-07-002694
YEAR 2005 ; ACN 0000950137-06-002224
YEAR 2004 ; ACN 0000950137-05-002667
YEAR 2003 ; ACN 0000950137-04-001633
YEAR 2002 ; ACN 0000950137-03-001256
YEAR 1998 ; ACN 0000950137-99-000687
YEAR 1997 ; ACN 0000950137-98-001347
YEAR 1996 ; ACN 0000950137-97-001181
YEAR 1995 ; ACN 0000950131-96-001325
YEAR 1994 ; ACN 0000912057-95-001849
YEAR 1993 ; ACN 0000912057-94-001174
Name: Imation Corporation ; Ticker: IMN ; CIK: 1014111
YEAR 2013 ; ACN 0001014111-14-000004
YEAR 2012 ; ACN 0001014111-13-000008
YEAR 2011 ; ACN 0001014111-12-000009
YEAR 2010 ; ACN 0000950123-11-021340
YEAR 2009 ; ACN 0000950123-10-018081
YEAR 2008 ; ACN 0000950137-09-001364
YEAR 2007 ; ACN 0000950137-08-003070
YEAR 2006 ; ACN 0000950137-07-002624
YEAR 2005 ; ACN 0000950134-06-003949
YEAR 2004 ; ACN 0000950134-05-004613
YEAR 2003 ; ACN 0000950134-04-002740
YEAR 2002 ; ACN 0000950134-03-003921
YEAR 2000 ; ACN 0000912057-01-006717
YEAR 1998 ; ACN 0000897101-99-000287
YEAR 1997 ; ACN 0000897101-98-000377
YEAR 1996 ; ACN 0000897101-97-000372
Name: IMAX Corporation ; Ticker: IMAX ; CIK: 921582
YEAR 2013 ; ACN 0001193125-14-060866
YEAR 2012 ; ACN 0001193125-13-069594
YEAR 2011 ; ACN 0001193125-12-075878
YEAR 2010 ; ACN 0000950123-11-017825
YEAR 2009 ; ACN 0000950123-10-023415
YEAR 2008 ; ACN 0000909567-09-000242
YEAR 2007 ; ACN 0000909567-08-000302
YEAR 2006 ; ACN 0000909567-07-000937
YEAR 2005 ; ACN 0000909567-06-000356
YEAR 2004 ; ACN 0000909567-05-000556
YEAR 2003 ; ACN 0000909567-04-000374
YEAR 2002 ; ACN 0000909567-03-000329
Name: Imperial Holdings, Inc. ; Ticker: IFT ; CIK: 1494448
YEAR 2013 ; ACN 0001193125-14-091791
YEAR 2012 ; ACN 0001193125-13-130032
YEAR 2011 ; ACN 0001193125-12-416930
YEAR 2010 ; ACN 0000950123-11-031294
Name: Independence Holding Company ; Ticker: IHC ; CIK: 701869
YEAR 2013 ; ACN 0000701869-14-000011
YEAR 2012 ; ACN 0000701869-13-000014
YEAR 2011 ; ACN 0000701869-12-000017
YEAR 2010 ; ACN 0000701869-11-000008
YEAR 2009 ; ACN 0000701869-10-000014
YEAR 2008 ; ACN 0000701869-09-000003
YEAR 2007 ; ACN 0000701869-08-000005
YEAR 2006 ; ACN 0000701869-07-000002
YEAR 2005 ; ACN 0000701869-06-000005
YEAR 2004 ; ACN 0000701869-05-000003
YEAR 2003 ; ACN 0000701869-04-000003
YEAR 2002 ; ACN 0000701869-03-000004
YEAR 2001 ; ACN 0000701869-02-000002
Name: Ingersoll-Rand plc ; Ticker: IR ; CIK: 1466258
YEAR 2013 ; ACN 0001466258-14-000009
YEAR 2012 ; ACN 0001466258-13-000006
YEAR 2011 ; ACN 0001445305-12-000370
YEAR 2010 ; ACN 0001193125-11-042044
YEAR 2009 ; ACN 0001193125-10-043035
Name: Ingram Micro Inc. ; Ticker: IM ; CIK: 1018003
YEAR 2013 ; ACN 0001018003-14-000003
YEAR 2012 ; ACN 0001193125-13-080225
YEAR 2011 ; ACN 0001193125-12-088874
YEAR 2010 ; ACN 0000950123-11-021183
YEAR 2009 ; ACN 0000950123-10-020019
YEAR 2008 ; ACN 0000950134-09-004442
YEAR 2007 ; ACN 0000950137-08-002845
YEAR 2006 ; ACN 0000892569-07-000167
YEAR 2005 ; ACN 0000892569-06-000248
YEAR 2004 ; ACN 0000892569-05-000114
YEAR 2003 ; ACN 0000892569-04-000352
YEAR 2002 ; ACN 0000892569-03-000739
YEAR 2001 ; ACN 0000892569-02-000654
YEAR 2000 ; ACN 0001095811-01-500786
YEAR 1999 ; ACN 0001095811-00-000869
YEAR 1998 ; ACN 0000892569-99-000923
YEAR 1997 ; ACN 0000892569-98-000966
YEAR 1996 ; ACN 0000892569-97-000738
Name: Inland Real Estate Corporation ; Ticker: IRC ; CIK: 923284
YEAR 2013 ; ACN 0000923284-14-000007
YEAR 2012 ; ACN 0000923284-13-000021
YEAR 2011 ; ACN 0001104659-12-012808
YEAR 2010 ; ACN 0001104659-11-010895
YEAR 2009 ; ACN 0000923284-10-000013
YEAR 2008 ; ACN 0000923284-09-000027
YEAR 2007 ; ACN 0000923284-08-000034
YEAR 2006 ; ACN 0000923284-07-000014
YEAR 2005 ; ACN 0000923284-06-000014
YEAR 2004 ; ACN 0001104659-05-010898
YEAR 2003 ; ACN 0000923284-04-000010
YEAR 2002 ; ACN 0000923284-03-000002
YEAR 1999 ; ACN 0000923284-00-000002
YEAR 1998 ; ACN 0000923284-99-000010
YEAR 1997 ; ACN 0000923284-98-000008
Name: Inphi Corporation ; Ticker: IPHI ; CIK: 1160958
YEAR 2013 ; ACN 0001193125-14-084603
YEAR 2012 ; ACN 0001193125-13-095992
YEAR 2011 ; ACN 0001193125-12-117617
YEAR 2010 ; ACN 0001193125-11-056594
Name: Insperity, Inc. ; Ticker: NSP ; CIK: 1000753
YEAR 2013 ; ACN 0001000753-14-000008
YEAR 2012 ; ACN 0001140361-13-005779
YEAR 2011 ; ACN 0001140361-12-007828
YEAR 2010 ; ACN 0001140361-11-008714
YEAR 2009 ; ACN 0000950123-10-011398
YEAR 2008 ; ACN 0000950129-09-000335
YEAR 2007 ; ACN 0000950129-08-000591
YEAR 2006 ; ACN 0000950129-07-000558
YEAR 2005 ; ACN 0000950129-06-001544
YEAR 2004 ; ACN 0000950129-05-001518
YEAR 2003 ; ACN 0000950129-04-000788
YEAR 2002 ; ACN 0000950134-03-004206
YEAR 2001 ; ACN 0000950129-02-001151
YEAR 2000 ; ACN 0000950129-01-001482
YEAR 1998 ; ACN 0000950129-99-000918
YEAR 1997 ; ACN 0000950129-98-001035
Name: Integrys Energy Group, Inc. ; Ticker: TEG ; CIK: 916863
YEAR 2013 ; ACN 0000916863-14-000004
YEAR 2012 ; ACN 0001104659-13-016285
YEAR 2011 ; ACN 0001104659-12-014191
YEAR 2010 ; ACN 0000916863-11-000065
YEAR 2009 ; ACN 0000916863-10-000065
YEAR 2008 ; ACN 0000916863-09-000061
YEAR 2007 ; ACN 0000916863-08-000109
YEAR 2006 ; ACN 0000916863-07-000111
YEAR 2005 ; ACN 0000916863-06-000068
YEAR 2004 ; ACN 0000916863-05-000098
YEAR 2003 ; ACN 0000916863-04-000093
YEAR 2002 ; ACN 0000916863-03-000082
YEAR 2001 ; ACN 0000916863-02-000008
YEAR 2000 ; ACN 0000916863-01-500015
YEAR 1999 ; ACN 0000916863-00-000012
YEAR 1998 ; ACN 0000916863-99-000009
YEAR 1997 ; ACN 0000916863-98-000003
YEAR 1996 ; ACN 0000916863-97-000002
YEAR 1995 ; ACN 0000916863-96-000001
YEAR 1994 ; ACN 0000916863-95-000001
Name: IntercontinentalExchange, Inc. ; Ticker: ICE ; CIK: 1571949
YEAR 2013 ; ACN 0001571949-14-000006
Name: Interline Brands, Inc. ; Ticker: IBI ; CIK: 1292900
YEAR 2013 ; ACN 0001292900-14-000006
YEAR 2012 ; ACN 0001292900-13-000003
YEAR 2011 ; ACN 0001047469-12-001765
YEAR 2010 ; ACN 0001047469-11-001631
YEAR 2009 ; ACN 0001047469-10-001162
YEAR 2008 ; ACN 0001047469-09-001816
YEAR 2007 ; ACN 0001047469-08-001751
YEAR 2006 ; ACN 0001104659-07-018745
YEAR 2005 ; ACN 0001104659-06-016551
YEAR 2004 ; ACN 0001104659-05-014222
Name: Intermec, Inc. ; Ticker: IN ; CIK: 1044590
YEAR 2012 ; ACN 0001044590-13-000015
YEAR 2011 ; ACN 0001193125-12-085591
YEAR 2010 ; ACN 0001044590-11-000017
YEAR 2009 ; ACN 0001044590-10-000012
YEAR 2008 ; ACN 0001044590-09-000026
YEAR 2007 ; ACN 0001140361-08-005502
YEAR 2006 ; ACN 0001140361-07-006107
YEAR 2005 ; ACN 0001104659-06-017358
YEAR 2004 ; ACN 0001104659-05-010701
YEAR 2003 ; ACN 0001047469-04-008004
YEAR 2002 ; ACN 0001047469-03-010177
YEAR 2001 ; ACN 0000912057-02-011729
YEAR 2000 ; ACN 0000912057-01-008020
YEAR 1999 ; ACN 0000950148-00-000502
YEAR 1998 ; ACN 0001047469-99-011951
Name: International Business Machines Corporation ; Ticker: IBM ; CIK: 51143
YEAR 2013 ; ACN 0001047469-14-001302
YEAR 2012 ; ACN 0001047469-13-001698
YEAR 2011 ; ACN 0001047469-12-001742
YEAR 2010 ; ACN 0001047469-11-001117
YEAR 2009 ; ACN 0001047469-10-001151
YEAR 2008 ; ACN 0001047469-09-001737
YEAR 2007 ; ACN 0001047469-08-001731
YEAR 2006 ; ACN 0001047469-07-001434
YEAR 2005 ; ACN 0001047469-06-002608
YEAR 2004 ; ACN 0001047469-05-004595
YEAR 2003 ; ACN 0001047469-04-006934
YEAR 2002 ; ACN 0001047469-03-008194
YEAR 2000 ; ACN 0000912057-01-007563
YEAR 1998 ; ACN 0001047469-99-011848
YEAR 1996 ; ACN 0000912057-97-010483
YEAR 1994 ; ACN 0000950112-95-000774
YEAR 1993 ; ACN 0000950112-94-000794
Name: International Flavors & Fragrances Inc. ; Ticker: IFF ; CIK: 51253
YEAR 2013 ; ACN 0000051253-14-000004
YEAR 2012 ; ACN 0001193125-13-077028
YEAR 2011 ; ACN 0001193125-12-084851
YEAR 2010 ; ACN 0000950123-11-017927
YEAR 2009 ; ACN 0001193125-10-040927
YEAR 2008 ; ACN 0000950123-09-003569
YEAR 2007 ; ACN 0000950136-08-000919
YEAR 2006 ; ACN 0000950136-07-001053
YEAR 2005 ; ACN 0000950136-06-001885
YEAR 2004 ; ACN 0000950136-05-001337
YEAR 2003 ; ACN 0000950136-04-000700
YEAR 2002 ; ACN 0000950136-03-000643
YEAR 2001 ; ACN 0000950130-02-002044
YEAR 2000 ; ACN 0000950109-01-000802
YEAR 1999 ; ACN 0000950110-00-000264
YEAR 1998 ; ACN 0000950110-99-000422
YEAR 1997 ; ACN 0000950110-98-000370
YEAR 1996 ; ACN 0000950110-97-000547
YEAR 1995 ; ACN 0000950110-96-000305
YEAR 1994 ; ACN 0000950110-95-000190
Name: International Game Technology ; Ticker: IGT ; CIK: 353944
YEAR 2012 ; ACN 0001140361-13-044231
YEAR 2011 ; ACN 0001437749-12-012239
YEAR 2010 ; ACN 0001437749-11-009067
YEAR 2009 ; ACN 0001437749-10-004214
YEAR 2008 ; ACN 0001437749-09-001934
YEAR 2007 ; ACN 0001354488-08-001979
YEAR 2006 ; ACN 0000950137-07-017889
YEAR 2005 ; ACN 0000950134-06-023005
YEAR 2004 ; ACN 0000950137-05-014879
YEAR 2003 ; ACN 0000950137-04-010954
YEAR 2002 ; ACN 0000353944-03-000040
YEAR 2001 ; ACN 0000353944-02-000062
YEAR 2000 ; ACN 0000353944-01-500028
YEAR 1999 ; ACN 0000353944-00-000014
YEAR 1998 ; ACN 0000353944-99-000039
YEAR 1997 ; ACN 0000353944-98-000021
YEAR 1996 ; ACN 0000353944-97-000024
YEAR 1995 ; ACN 0000353944-96-000023
YEAR 1994 ; ACN 0000353944-95-000024
YEAR 1993 ; ACN 0000353944-94-000020
YEAR 1992 ; ACN 0000353944-94-000005
Name: International Paper Co. ; Ticker: IP ; CIK: 51434
YEAR 2013 ; ACN 0000051434-14-000003
YEAR 2012 ; ACN 0000051434-13-000004
YEAR 2011 ; ACN 0001193125-12-081097
YEAR 2010 ; ACN 0001193125-11-046928
YEAR 2009 ; ACN 0001193125-10-040916
YEAR 2008 ; ACN 0001193125-09-038657
YEAR 2007 ; ACN 0001193125-08-042850
YEAR 2006 ; ACN 0001193125-07-042746
YEAR 2005 ; ACN 0001193125-06-046215
YEAR 2004 ; ACN 0000950117-05-000925
YEAR 2003 ; ACN 0000950117-04-000964
YEAR 2002 ; ACN 0000950117-03-000884
YEAR 2000 ; ACN 0000950117-01-000558
YEAR 1998 ; ACN 0001047469-99-012865
YEAR 1997 ; ACN 0001047469-98-012606
YEAR 1996 ; ACN 0000912057-97-010800
YEAR 1993 ; ACN 0000950115-94-000073
Name: International Rectifier Corporation ; Ticker: IRF ; CIK: 316793
YEAR 2012 ; ACN 0000316793-13-000024
YEAR 2011 ; ACN 0000316793-12-000027
YEAR 2010 ; ACN 0000316793-11-000025
YEAR 2009 ; ACN 0000316793-10-000010
YEAR 2008 ; ACN 0001047469-09-008022
YEAR 2007 ; ACN 0001047469-08-010080
YEAR 2007 ; ACN 0001047469-08-008638
YEAR 2005 ; ACN 0001104659-06-061467
YEAR 2004 ; ACN 0001104659-05-044537
YEAR 2003 ; ACN 0001047469-04-029081
YEAR 2002 ; ACN 0001047469-03-032663
YEAR 2001 ; ACN 0000912057-02-037248
YEAR 1995 ; ACN 0000912057-96-021130
YEAR 1993 ; ACN 0000912057-94-003292
Name: International Shipholding Corporation ; Ticker: ISH ; CIK: 278041
YEAR 2013 ; ACN 0000278041-14-000021
YEAR 2012 ; ACN 0000278041-13-000029
YEAR 2011 ; ACN 0000278041-12-000012
YEAR 2010 ; ACN 0000278041-11-000014
YEAR 2009 ; ACN 0000278041-10-000019
YEAR 2008 ; ACN 0000278041-09-000021
YEAR 2007 ; ACN 0000278041-08-000020
YEAR 2006 ; ACN 0000278041-07-000011
YEAR 2005 ; ACN 0000278041-06-000007
YEAR 2004 ; ACN 0000950129-05-002155
YEAR 2003 ; ACN 0000950129-04-001070
YEAR 2002 ; ACN 0000950134-03-003760
YEAR 1995 ; ACN 0000278041-96-000008
YEAR 1994 ; ACN 0000278041-95-000005
YEAR 1993 ; ACN 0000278041-94-000009
Name: Interpublic Group of Companies Inc. ; Ticker: IPG ; CIK: 51644
YEAR 2013 ; ACN 0000051644-14-000011
YEAR 2012 ; ACN 0000051644-13-000003
YEAR 2011 ; ACN 0000051644-12-000005
YEAR 2010 ; ACN 0001193125-11-046438
YEAR 2009 ; ACN 0001193125-10-041804
YEAR 2008 ; ACN 0001193125-09-040141
YEAR 2007 ; ACN 0000950123-08-002315
YEAR 2006 ; ACN 0000950123-07-002858
YEAR 2005 ; ACN 0000950123-06-003501
YEAR 2004 ; ACN 0000950123-05-011689
YEAR 2003 ; ACN 0000051644-04-000004
YEAR 2002 ; ACN 0000051644-03-000014
YEAR 2001 ; ACN 0000051644-02-000010
YEAR 2000 ; ACN 0000051644-01-000011
YEAR 1999 ; ACN 0000051644-00-000008
YEAR 1998 ; ACN 0000051644-99-000011
YEAR 1997 ; ACN 0000051644-98-000011
YEAR 1996 ; ACN 0000051644-97-000022
YEAR 1995 ; ACN 0000051644-96-000012
YEAR 1994 ; ACN 0000051644-95-000029
YEAR 1993 ; ACN 0000051644-94-000020
Name: InterXion Holding N.V. ; Ticker: INXN ; CIK: 1500866
Name: IntraLinks Holdings, Inc. ; Ticker: IL ; CIK: 1488075
YEAR 2013 ; ACN 0001488075-14-000008
YEAR 2012 ; ACN 0001488075-13-000005
YEAR 2011 ; ACN 0001144204-12-016248
YEAR 2010 ; ACN 0001144204-11-016472
Name: Intrepid Potash, Inc. ; Ticker: IPI ; CIK: 1421461
YEAR 2013 ; ACN 0001421461-14-000007
YEAR 2012 ; ACN 0001421461-13-000007
YEAR 2011 ; ACN 0001421461-12-000008
YEAR 2010 ; ACN 0001047469-11-001266
YEAR 2009 ; ACN 0001047469-10-001642
YEAR 2008 ; ACN 0001047469-09-002312
Name: Invacare Corporation ; Ticker: IVC ; CIK: 742112
